"hive";"internal";"external";"board";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00353656109378739";3021;2375;2512;0;11858;4122;23082;45.7276;9.7126;272;1907;9812;61;0;292;0;10;28;0;0;"2023-06-19 01:53:56+02"
"AAA00353656109378739";3002;2356;2493;0;11858;4128;23117;45.7276;9.7126;272;1879;9812;61;0;292;24;11;24;292;1;"2023-06-19 02:09:02+02"
"AAA00353656109378739";2989;2331;2493;0;11924;4128;23151;45.7276;9.7126;272;1883;9813;62;0;0;16;15;22;0;0;"2023-06-19 02:24:02+02"
"AAA00353656109378739";2972;2318;2462;0;11924;4135;23186;45.728;9.7132;272;1869;9813;62;0;292;0;5;15;0;0;"2023-06-19 02:39:09+02"
"AAA00353656109378739";2955;2300;2437;0;11924;4149;23220;45.728;9.7132;272;1817;9814;63;0;0;0;1;8;0;0;"2023-06-19 02:54:16+02"
"AAA00353656109378739";2964;2281;2418;0;11924;4135;23220;45.728;9.7132;272;1813;9814;64;0;0;17;10;20;0;0;"2023-06-19 03:09:22+02"
"AAA00353656109378739";2936;2262;2437;0;11793;4122;23255;45.728;9.7132;272;1816;9815;64;0;0;0;4;17;0;1;"2023-06-19 03:24:22+02"
"AAA00353656109378739";2936;2243;2393;0;11858;4128;23255;45.728;9.7132;272;1836;9816;65;0;0;0;11;23;0;1;"2023-06-19 03:39:30+02"
"AAA00353656109378739";2906;2218;2368;0;11924;4128;23289;45.728;9.7132;272;1834;9818;65;0;0;3;9;19;0;3;"2023-06-19 03:54:36+02"
"AAA00353656109378739";2901;2206;2350;0;11858;4149;23255;45.728;9.7132;272;1828;9818;65;0;292;9;9;20;0;3;"2023-06-19 04:09:43+02"
"AAA00353656109378739";2875;2193;2375;0;11924;4128;23324;45.728;9.7132;272;1809;9818;65;0;292;17;5;17;292;0;"2023-06-19 04:24:41+02"
"AAA00353656109378739";2890;2181;2325;0;11924;4128;23324;45.728;9.7132;272;1799;9818;65;0;337;0;5;18;0;0;"2023-06-19 04:39:56+02"
"AAA00353656109378739";2864;2162;2306;0;11793;4135;23324;45.728;9.7132;272;1771;9817;66;0;292;0;7;13;0;0;"2023-06-19 04:55:02+02"
"AAA00353656109378739";2854;2150;2287;0;11858;4149;23358;45.728;9.7132;272;1769;9818;67;0;22;0;3;14;0;0;"2023-06-19 05:10:07+02"
"AAA00353656109378739";2838;2137;2318;0;11924;4135;23324;45.728;9.7132;272;1754;9818;67;0;0;17;10;19;0;1;"2023-06-19 05:25:08+02"
"AAA00353656109378739";2823;2125;2268;0;11858;4149;23324;45.728;9.7132;272;1760;9820;68;0;292;12;10;19;0;0;"2023-06-19 05:40:15+02"
"AAA00353656109378739";2811;2106;2250;0;11924;4122;23324;45.728;9.7132;272;1765;9820;68;0;0;0;5;17;0;0;"2023-06-19 05:55:22+02"
"AAA00353656109378739";2783;2093;2237;0;11924;4135;23358;45.728;9.7132;272;1762;9820;69;0;292;25;10;25;292;1;"2023-06-19 06:10:28+02"
"AAA00353656109378739";2783;2087;2268;0;11858;4135;23358;45.728;9.7132;;1812;9819;69;0;0;16;21;27;0;1;"2023-06-19 06:27:00+02"
"AAA00353656109378739";2768;2081;2225;0;11924;4135;23358;45.728;9.7132;;1841;9819;68;0;0;10;13;20;0;2;"2023-06-19 06:40:28+02"
"AAA00353656109378739";2760;2068;2212;0;11858;4135;23393;45.728;9.7132;;1874;9819;68;0;0;30;17;30;0;3;"2023-06-19 06:55:34+02"
"AAA00353656109378739";2747;2068;2206;0;11793;4128;23358;45.728;9.7132;;1949;9819;67;0;0;0;16;30;0;5;"2023-06-19 07:10:40+02"
"AAA00353656109378739";2768;2068;2275;0;11858;4122;23393;45.728;9.7132;;2041;9818;67;0;337;0;4;7;0;13;"2023-06-19 07:25:40+02"
"AAA00353656109378739";2745;2087;2312;0;11793;4128;23358;45.728;9.7132;;2055;9818;65;0;67;26;21;38;0;13;"2023-06-19 07:40:50+02"
"AAA00353656109378739";2761;2093;2237;0;11793;4122;23428;45.728;9.7132;;2104;9816;64;0;0;11;20;47;0;17;"2023-06-19 07:55:55+02"
"AAA00353656109378739";2762;2100;2231;0;11858;4108;23462;45.728;9.7132;;2202;9817;63;0;0;28;16;28;0;11;"2023-06-19 08:11:01+02"
"AAA00353656109378739";2759;2112;2287;0;11924;4128;23393;45.728;9.7132;;2253;9817;62;0;67;7;20;50;0;22;"2023-06-19 08:26:07+02"
"AAA00353656109378739";2765;2118;2250;0;11924;4135;23428;45.728;9.7132;;2361;9816;60;0;337;8;13;26;0;35;"2023-06-19 08:41:13+02"
"AAA00353656109378739";2778;2131;2256;0;11858;4128;23462;45.728;9.7132;;2393;9817;59;0;22;0;16;41;0;41;"2023-06-19 08:56:19+02"
"AAA00353656109378739";2781;2156;2268;0;11858;4128;19385;45.728;9.7132;;2457;9817;58;0;22;28;23;39;0;44;"2023-06-19 09:11:26+02"
"AAA00353656109378739";2749;2187;2343;0;11924;4122;27643;45.728;9.7132;;2484;9817;56;0;22;0;17;44;0;46;"2023-06-19 09:26:24+02"
"AAA00353656109378739";2823;2225;2337;0;11924;4128;27816;45.728;9.7132;;2567;9818;55;0;292;15;13;25;0;48;"2023-06-19 09:41:30+02"
"AAA00353656109378739";2832;2268;2368;0;11924;4108;27747;45.728;9.7132;;2833;9819;55;0;202;0;29;57;0;40;"2023-06-19 09:56:35+02"
"AAA00353656109378739";2867;2306;2412;0;11924;4128;27747;45.728;9.7132;;3069;9820;51;0;22;74;20;74;22;83;"2023-06-19 10:11:41+02"
"AAA00353656109378739";2923;2356;2512;0;11924;4122;27747;45.728;9.7132;;3170;9821;48;0;247;30;21;53;0;93;"2023-06-19 10:26:45+02"
"AAA00353656109378739";2913;2425;2531;0;11858;4149;27781;45.728;9.7132;;3215;9821;47;0;247;8;20;53;0;99;"2023-06-19 10:41:52+02"
"AAA00353656109378739";2977;2475;2581;0;11924;4128;27781;45.728;9.7132;;3352;9820;45;0;247;65;25;65;247;102;"2023-06-19 10:56:59+02"
"AAA00353656109378739";2997;2543;2650;0;11924;4128;27781;45.728;9.7132;;3418;9820;44;0;0;6;26;52;0;178;"2023-06-19 11:12:05+02"
"AAA00353656109378739";2996;2606;2787;0;11924;4122;27816;45.7275;9.7127;294;3526;9820;42;0;247;29;41;74;0;174;"2023-06-19 11:27:05+02"
