"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3561;2975;2993;;;;;;0;12055;4299;24081;45.7276;9.7127;307;;;;;;;;;;132;"2023-10-10 16:27:48+02"
"AAA00354976091004203";3558;2956;2975;;;;;;0;12055;4292;24081;45.7276;9.7127;307;;;;;;;;;;260;"2023-10-10 16:42:54+02"
"AAA00354976091004203";3562;2943;2956;;;;;;0;12055;4292;24008;45.7276;9.7127;307;;;;;;;;;;540;"2023-10-10 16:58:00+02"
"AAA00354976091004203";3569;2918;2937;;;;;;0;12055;4292;24008;45.7276;9.7127;307;;;;;;;;;;853;"2023-10-10 17:13:07+02"
"AAA00354976091004203";3565;2900;2912;;;;;;0;12055;4292;24008;45.7275;9.7127;290;;;;;;;;;;885;"2023-10-10 17:28:13+02"
"AAA00354976091004203";3560;2875;2881;;;;;;0;12055;4299;23935;45.7275;9.7127;290;;;;;;;;;;715;"2023-10-10 17:43:19+02"
"AAA00354976091004203";3552;2850;2856;;;;;;0;12055;4292;23935;45.7275;9.7127;290;;;;;;;;;;449;"2023-10-10 17:58:25+02"
"AAA00354976091004203";3546;2818;2837;;;;;;0;12120;4292;24008;45.7275;9.7127;290;;;;;;;;;;271;"2023-10-10 18:13:31+02"
"AAA00354976091004203";3546;2793;2812;;;;;;0;12055;4286;24081;45.7275;9.7127;290;;;;;;;;;;190;"2023-10-10 18:28:41+02"
"AAA00354976091004203";3535;2768;2775;;;;;;0;12055;4292;24081;45.7275;9.7127;290;;;;;;;;;;117;"2023-10-10 18:43:47+02"
"AAA00354976091004203";3522;2737;2743;;;;;;0;12055;4292;24008;45.7275;9.7127;290;;;;;;;;;;56;"2023-10-10 18:58:54+02"
"AAA00354976091004203";3522;2706;2712;;;;;;0;12055;4292;24081;45.7275;9.7127;290;;;;;;;;;;44;"2023-10-10 19:14:00+02"
"AAA00354976091004203";3525;2675;2681;;;;;;0;12055;4292;24081;45.7275;9.7127;290;;;;;;;;;;55;"2023-10-10 19:29:04+02"
"AAA00354976091004203";3508;2650;2650;;;;;;0;12055;4292;24081;45.7275;9.7127;290;;;;;;;;;;76;"2023-10-10 19:44:10+02"
"AAA00354976091004203";3511;2625;2618;;;;;;0;12055;4292;23935;45.7275;9.7127;290;;;;;;;;;;96;"2023-10-10 19:59:16+02"
"AAA00354976091004203";3504;2593;2593;;;;;;0;12055;4292;23935;45.7275;9.7127;290;;;;;;;;;;55;"2023-10-10 20:14:22+02"
"AAA00354976091004203";3496;2562;2568;;;;;;0;12055;4286;23935;45.7275;9.7127;290;;;;;;;;;;66;"2023-10-10 20:29:25+02"
"AAA00354976091004203";3491;2537;2537;;;;;;0;12055;4292;24008;45.7275;9.7127;290;;;;;;;;;;63;"2023-10-10 20:44:32+02"
"AAA00354976091004203";3489;2506;2506;;;;;;0;12055;4286;24081;45.7275;9.7127;290;;;;;;;;;;39;"2023-10-10 20:59:37+02"
"AAA00354976091004203";3482;2481;2481;;;;;;0;12055;4292;24081;45.7275;9.7127;290;;;;;;;;;;60;"2023-10-10 21:14:43+02"
"AAA00354976091004203";3482;2456;2456;;;;;;0;12055;4292;24008;45.7275;9.7127;306;;;;;;;;;;76;"2023-10-10 21:29:46+02"
"AAA00354976091004203";3468;2431;2431;;;;;;0;12055;4292;24081;45.7275;9.7127;306;;;;;;;;;;21;"2023-10-10 21:44:51+02"
"AAA00354976091004203";3467;2400;2406;;;;;;0;12055;4286;24081;45.7275;9.7127;306;;;;;;;;;;36;"2023-10-10 21:59:58+02"
"AAA00354976091004203";3457;2375;2393;;;;;;0;12120;4286;24081;45.7275;9.7127;306;;;;;;;;;;45;"2023-10-10 22:15:03+02"
"AAA00354976091004203";3449;2356;2362;;;;;;0;12055;4292;24081;45.7275;9.7127;306;;;;;;;;;;26;"2023-10-10 22:30:08+02"
"AAA00354976091004203";3462;2331;2331;;;;;;0;12055;4292;24154;45.7275;9.7127;306;;;;;;;;;;41;"2023-10-10 22:45:13+02"
"AAA00354976091004203";3440;2306;2312;;;;;;0;12055;4292;24154;45.7275;9.7127;306;;;;;;;;;;30;"2023-10-10 23:00:19+02"
"AAA00354976091004203";3442;2287;2287;;;;;;0;12055;4286;24081;45.7275;9.7127;306;;;;;;;;;;43;"2023-10-10 23:15:24+02"
"AAA00354976091004203";3449;2262;2268;;;;;;0;12055;4292;24227;45.7275;9.7127;306;;;;;;;;;;32;"2023-10-10 23:30:28+02"
"AAA00354976091004203";3436;2237;2243;;;;;;0;12055;4292;24227;45.7275;9.7127;306;;;;;;;;;;19;"2023-10-10 23:45:34+02"
"AAA00354976091004203";3452;2218;2225;;;;;;0;12055;4286;24154;45.7275;9.7127;306;;;;;;;;;;40;"2023-10-11 00:00:39+02"
"AAA00354976091004203";3444;2200;2206;;;;;;0;12055;4292;24227;45.7275;9.7127;306;;;;;;;;;;25;"2023-10-11 00:15:45+02"
"AAA00354976091004203";3441;2181;2187;;;;;;0;12055;4292;24227;45.7275;9.7127;306;;;;;;;;;;32;"2023-10-11 00:30:48+02"
"AAA00354976091004203";3426;2168;2168;;;;;;0;12055;4292;24227;45.7275;9.7127;306;;;;;;;;;;26;"2023-10-11 00:45:53+02"
"AAA00354976091004203";3439;2156;2156;;;;;;0;12055;4286;24300;45.7275;9.7127;306;;;;;;;;;;37;"2023-10-11 01:00:59+02"
"AAA00354976091004203";3427;2143;2143;;;;;;0;12055;4286;24227;45.7275;9.7127;306;;;;;;;;;;16;"2023-10-11 01:16:04+02"
"AAA00354976091004203";3421;2125;2131;;;;;;0;12055;4292;24372;45.7275;9.7127;298;;;;;;;;;;17;"2023-10-11 01:31:09+02"
"AAA00354976091004203";3432;2112;2118;;;;;;0;12055;4286;24445;45.7275;9.7127;298;;;;;;;;;;35;"2023-10-11 01:46:14+02"
"AAA00354976091004203";3429;2100;2106;;;;;;0;12055;4292;24300;45.7275;9.7127;298;;;;;;;;;;15;"2023-10-11 02:01:19+02"
"AAA00354976091004203";3431;2093;2131;;;;;;0;12120;4286;24372;45.7275;9.7127;298;;;;;;;;;;22;"2023-10-11 02:16:24+02"
