"hive";"internal";"external";"board";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00353656109378739";3468;2993;3118;0;11924;4122;28300;45.7275;9.7127;290;2686;9834;43;0;292;0;10;21;0;629;"2023-09-08 18:16:43+02"
"AAA00353656109378739";3467;2975;3100;0;11924;4122;28265;45.7275;9.7127;290;2645;9834;44;0;67;17;18;63;0;631;"2023-09-08 18:31:51+02"
"AAA00353656109378739";3460;2956;3093;0;11924;4115;28334;45.7275;9.7127;;2578;9834;45;0;292;10;5;10;0;646;"2023-09-08 18:46:53+02"
"AAA00353656109378739";3465;2943;3068;0;11924;4122;28334;45.7275;9.7127;;2480;9834;46;0;0;0;3;8;0;642;"2023-09-08 19:02:00+02"
"AAA00353656109378739";3462;2925;3050;0;11924;4122;28334;45.7275;9.7127;;2407;9835;48;0;22;1;3;10;0;459;"2023-09-08 19:17:08+02"
"AAA00353656109378739";3455;2906;3031;0;11924;4122;28265;45.7275;9.7127;;2337;9836;49;0;22;7;7;10;0;520;"2023-09-08 19:32:15+02"
"AAA00353656109378739";3448;2881;3025;0;11924;4128;28334;45.7276;9.7128;290;2257;9838;50;0;22;0;2;10;0;415;"2023-09-08 19:47:27+02"
"AAA00353656109378739";3446;2862;2993;0;11924;4122;28334;45.7276;9.7128;290;2197;9838;52;0;22;6;5;11;0;280;"2023-09-08 20:02:34+02"
"AAA00353656109378739";3429;2837;2962;0;11858;4115;28369;45.7276;9.7128;290;2155;9840;53;0;337;4;4;12;0;272;"2023-09-08 20:17:41+02"
"AAA00353656109378739";3430;2812;2943;0;11858;4135;28369;45.7276;9.7128;290;2128;9842;54;0;22;0;6;17;0;343;"2023-09-08 20:32:48+02"
"AAA00353656109378739";3430;2793;2931;0;11858;4122;28403;45.7276;9.7128;290;2097;9844;55;0;0;14;12;28;0;310;"2023-09-08 20:47:50+02"
"AAA00353656109378739";3431;2775;2906;0;11924;4149;28403;45.7276;9.7128;290;2101;9845;56;0;292;34;21;34;292;304;"2023-09-08 21:02:57+02"
"AAA00353656109378739";3449;2750;2887;0;11924;4135;28472;45.7276;9.7128;290;2107;9846;56;0;22;13;18;38;0;432;"2023-09-08 21:18:04+02"
