"hive";"internal";"external";"board";"temp1";"temp2";"temp3";"temp4";"temp5";"operational";"panel";"cell";"weight";"latitude";"longitude";"altitude";"temperature";"pressure";"humidity";"rain_level";"wind_direction";"wind_speed";"wind_speed_mean";"wind_speed_max";"wind_direction_at_max_speed";"flow";"date"
"AAA00354976091004203";3367;2450;2525;;;;;;0;12055;4292;34715;45.7275;9.7127;299;;;;;;;;;;262;"2023-08-01 10:09:39+02"
"AAA00354976091004203";3378;2512;2693;;;;;;0;12120;4286;34642;45.7275;9.7127;299;;;;;;;;;;334;"2023-08-01 10:24:45+02"
"AAA00354976091004203";3380;2550;2656;;;;;;0;12055;4299;34715;45.7275;9.7127;299;;;;;;;;;;330;"2023-08-01 10:39:50+02"
"AAA00354976091004203";3374;2575;2650;;;;;;0;12055;4292;34715;45.7275;9.7127;299;;;;;;;;;;359;"2023-08-01 10:54:56+02"
"AAA00354976091004203";3382;2587;2650;;;;;;0;12055;4286;34642;45.7275;9.7127;299;;;;;;;;;;224;"2023-08-01 11:10:02+02"
"AAA00354976091004203";3382;2606;2668;;;;;;0;12055;4292;34570;45.7275;9.7127;299;;;;;;;;;;216;"2023-08-01 11:25:08+02"
"AAA00354976091004203";3388;2625;2687;;;;;;0;12055;4286;34642;45.7275;9.7127;299;;;;;;;;;;342;"2023-08-01 11:40:13+02"
"AAA00354976091004203";3388;2643;2700;;;;;;0;12055;4292;34570;45.7275;9.7127;299;;;;;;;;;;328;"2023-08-01 11:55:17+02"
"AAA00354976091004203";3380;2650;2706;;;;;;0;12055;4292;34570;45.7275;9.7127;299;;;;;;;;;;313;"2023-08-01 12:10:22+02"
"AAA00354976091004203";3393;2662;2706;;;;;;0;12055;4292;34642;45.7275;9.7127;299;;;;;;;;;;295;"2023-08-01 12:25:28+02"
"AAA00354976091004203";3381;2668;2718;;;;;;0;12055;4286;34570;45.7275;9.7127;299;;;;;;;;;;264;"2023-08-01 12:40:35+02"
"AAA00354976091004203";3395;2687;2750;;;;;;0;12055;4292;34642;45.7275;9.7127;299;;;;;;;;;;307;"2023-08-01 12:55:39+02"
"AAA00354976091004203";3374;2706;2762;;;;;;0;12055;4292;34642;45.7275;9.7127;299;;;;;;;;;;309;"2023-08-01 13:10:45+02"
"AAA00354976091004203";3399;2731;2793;;;;;;0;12055;4292;34570;45.7275;9.7127;299;;;;;;;;;;349;"2023-08-01 13:25:50+02"
"AAA00354976091004203";3388;2768;2837;;;;;;0;12055;4292;34642;45.7275;9.7127;299;;;;;;;;;;399;"2023-08-01 13:40:56+02"
"AAA00354976091004203";3407;2800;2875;;;;;;0;12055;4292;34788;45.7275;9.7127;304;;;;;;;;;;326;"2023-08-01 13:56:04+02"
"AAA00354976091004203";3402;2818;2887;;;;;;0;12055;4292;34715;45.7275;9.7127;304;;;;;;;;;;319;"2023-08-01 14:11:10+02"
"AAA00354976091004203";3407;2837;2981;;;;;;0;12120;4286;34861;45.7275;9.7127;304;;;;;;;;;;317;"2023-08-01 14:26:16+02"
"AAA00354976091004203";3421;2856;2931;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;314;"2023-08-01 14:41:22+02"
"AAA00354976091004203";3420;2868;2943;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;370;"2023-08-01 14:56:27+02"
"AAA00354976091004203";3428;2881;2950;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;275;"2023-08-01 15:11:32+02"
"AAA00354976091004203";3431;2900;2962;;;;;;0;12055;4292;34861;45.7275;9.7127;304;;;;;;;;;;249;"2023-08-01 15:26:39+02"
"AAA00354976091004203";3453;2906;2968;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;262;"2023-08-01 15:41:45+02"
"AAA00354976091004203";3455;2912;2981;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;278;"2023-08-01 15:56:51+02"
"AAA00354976091004203";3443;2925;2981;;;;;;0;12055;4292;35007;45.7275;9.7127;304;;;;;;;;;;253;"2023-08-01 16:11:57+02"
"AAA00354976091004203";3467;2925;2981;;;;;;0;12055;4292;34934;45.7275;9.7127;304;;;;;;;;;;229;"2023-08-01 16:27:03+02"
"AAA00354976091004203";3456;2931;2981;;;;;;0;12055;4299;34934;45.7275;9.7127;304;;;;;;;;;;257;"2023-08-01 16:42:09+02"
"AAA00354976091004203";3461;2931;2981;;;;;;0;12055;4292;35007;45.7275;9.7127;304;;;;;;;;;;298;"2023-08-01 16:57:17+02"
"AAA00354976091004203";3458;2931;2975;;;;;;0;12055;4292;35007;45.7275;9.7127;304;;;;;;;;;;302;"2023-08-01 17:12:23+02"
"AAA00354976091004203";3469;2931;2975;;;;;;0;12055;4292;35007;45.7275;9.7127;304;;;;;;;;;;290;"2023-08-01 17:27:29+02"
"AAA00354976091004203";3479;2931;2975;;;;;;0;12055;4299;35007;45.7275;9.7127;304;;;;;;;;;;282;"2023-08-01 17:42:35+02"
"AAA00354976091004203";3460;2931;2975;;;;;;0;12055;4292;35079;45.7275;9.7126;311;;;;;;;;;;307;"2023-08-01 17:57:42+02"
"AAA00354976091004203";3477;2925;2968;;;;;;0;12055;4292;35007;45.7275;9.7126;311;;;;;;;;;;516;"2023-08-01 18:12:50+02"
"AAA00354976091004203";3479;2925;3037;;;;;;0;12120;4286;34934;45.7275;9.7126;311;;;;;;;;;;866;"2023-08-01 18:27:56+02"
"AAA00354976091004203";3478;2918;2962;;;;;;0;12055;4292;35007;45.7275;9.7126;311;;;;;;;;;;1026;"2023-08-01 18:43:02+02"
"AAA00354976091004203";3475;2912;2943;;;;;;0;12055;4292;35079;45.7275;9.7126;311;;;;;;;;;;757;"2023-08-01 18:58:06+02"
"AAA00354976091004203";3471;2900;2931;;;;;;0;12055;4292;35007;45.7275;9.7126;311;;;;;;;;;;592;"2023-08-01 19:13:13+02"
"AAA00354976091004203";3471;2887;2918;;;;;;0;12055;4292;35007;45.7275;9.7126;311;;;;;;;;;;510;"2023-08-01 19:28:20+02"
"AAA00354976091004203";3475;2875;2900;;;;;;0;12055;4292;35079;45.7275;9.7126;311;;;;;;;;;;329;"2023-08-01 19:43:26+02"
"AAA00354976091004203";3461;2856;2881;;;;;;0;12055;4292;35007;45.7275;9.7126;311;;;;;;;;;;171;"2023-08-01 19:58:30+02"
"AAA00354976091004203";3458;2837;2856;;;;;;0;12055;4292;34861;45.7275;9.7126;311;;;;;;;;;;143;"2023-08-01 20:13:37+02"
"AAA00354976091004203";3458;2818;2837;;;;;;0;12055;4292;34788;45.7275;9.7126;311;;;;;;;;;;80;"2023-08-01 20:28:43+02"
"AAA00354976091004203";3447;2800;2818;;;;;;0;12055;4292;34788;45.7275;9.7126;311;;;;;;;;;;72;"2023-08-01 20:43:49+02"
"AAA00354976091004203";3442;2775;2793;;;;;;0;12055;4292;34642;45.7275;9.7126;311;;;;;;;;;;58;"2023-08-01 20:58:54+02"
"AAA00354976091004203";3442;2756;2768;;;;;;0;12055;4286;34715;45.7275;9.7126;311;;;;;;;;;;78;"2023-08-01 21:14:00+02"
"AAA00354976091004203";3434;2725;2743;;;;;;0;12055;4292;34642;45.7275;9.7126;311;;;;;;;;;;95;"2023-08-01 21:29:06+02"
"AAA00354976091004203";3428;2700;2712;;;;;;0;12055;4299;34642;45.7275;9.7126;311;;;;;;;;;;126;"2023-08-01 21:44:13+02"
"AAA00354976091004203";3439;2681;2693;;;;;;0;12055;4292;34570;45.7275;9.7127;301;;;;;;;;;;114;"2023-08-01 21:59:16+02"
"AAA00354976091004203";3428;2662;2662;;;;;;0;12055;4292;34570;45.7275;9.7127;301;;;;;;;;;;83;"2023-08-01 22:14:22+02"
"AAA00354976091004203";3422;2637;2725;;;;;;0;12120;4286;34497;45.7275;9.7127;301;;;;;;;;;;79;"2023-08-01 22:29:27+02"
"AAA00354976091004203";3416;2618;2637;;;;;;0;12055;4292;34497;45.7275;9.7127;301;;;;;;;;;;70;"2023-08-01 22:44:33+02"
